time, util
3220, 0.325008
3221, 0.326362
3222, 0.32735
3223, 0.328467
3224, 0.330089
3225, 0.331141
3226, 0.332736
3227, 0.334122
3228, 0.335583
3229, 0.337224
3230, 0.338375
3231, 0.339875
3232, 0.341608
3233, 0.343019
3234, 0.344495
3235, 0.346103
3236, 0.347392
3237, 0.348773
3238, 0.350234
3239, 0.351664
3240, 0.352954
3241, 0.354237
3242, 0.355512
3243, 0.356996
3244, 0.35844
3245, 0.359827
3246, 0.361365
3247, 0.362794
3248, 0.364144
3249, 0.365523
3250, 0.367147
3251, 0.368578
3252, 0.369893
3253, 0.371187
3254, 0.372585
3255, 0.373952
3256, 0.375793
3257, 0.377158
3258, 0.378556
3259, 0.379899
3260, 0.381556
3261, 0.383321
3262, 0.385223
3263, 0.386715
3264, 0.388189
3265, 0.389931
3266, 0.391487
3267, 0.392958
3268, 0.394555
3269, 0.396227
3270, 0.397482
3271, 0.399022
3272, 0.400726
3273, 0.402491
3274, 0.404262
3275, 0.406011
3276, 0.407896
3277, 0.409439
3278, 0.410819
3279, 0.412482
3280, 0.414097
3281, 0.41584
3282, 0.417314
3283, 0.418871
3284, 0.420915
3285, 0.422736
3286, 0.424417
3287, 0.426144
3288, 0.42774
3289, 0.42928
3290, 0.430842
3291, 0.432338
3292, 0.434061
3293, 0.435333
3294, 0.436915
3295, 0.438322
3296, 0.439932
3297, 0.44158
3298, 0.443251
3299, 0.44495
3300, 0.446618
3301, 0.44839
3302, 0.450028
3303, 0.451664
3304, 0.453233
3305, 0.455056
3306, 0.45683
3307, 0.458806
3308, 0.460558
3309, 0.462164
3310, 0.464156
3311, 0.465881
3312, 0.46774
3313, 0.46972
3314, 0.47152
3315, 0.473382
3316, 0.475285
3317, 0.477018
3318, 0.478592
3319, 0.480718
3320, 0.482345
3321, 0.484223
3322, 0.485799
3323, 0.487924
3324, 0.490026
3325, 0.491841
3326, 0.493944
3327, 0.495942
3328, 0.498288
3329, 0.500207
3330, 0.501991
3331, 0.504137
3332, 0.505884
3333, 0.508048
3334, 0.509907
3335, 0.511897
3336, 0.514058
3337, 0.515873
3338, 0.518253
3339, 0.51998
3340, 0.52203
3341, 0.524076
3342, 0.526027
3343, 0.527999
3344, 0.53046
3345, 0.53258
3346, 0.534604
3347, 0.53651
3348, 0.538607
3349, 0.540959
3350, 0.542865
3351, 0.545164
3352, 0.547833
3353, 0.549975
3354, 0.552371
3355, 0.554837
3356, 0.557302
3357, 0.560183
3358, 0.562241
3359, 0.564812
3360, 0.567395
3361, 0.569534
3362, 0.571664
3363, 0.573993
3364, 0.576372
3365, 0.578544
3366, 0.580782
3367, 0.583191
3368, 0.585715
3369, 0.587779
3370, 0.590047
3371, 0.59238
3372, 0.595245
3373, 0.597714
3374, 0.600481
3375, 0.603594
3376, 0.606204
3377, 0.609159
3378, 0.611801
3379, 0.614404
3380, 0.61727
3381, 0.619714
3382, 0.622259
3383, 0.624933
3384, 0.627418
3385, 0.630197
3386, 0.632911
3387, 0.635438
3388, 0.638232
3389, 0.641343
3390, 0.644769
3391, 0.647435
3392, 0.650229
3393, 0.653481
3394, 0.656745
3395, 0.659965
3396, 0.662827
3397, 0.665927
3398, 0.668963
3399, 0.67213
3400, 0.675761
3401, 0.678578
3402, 0.681347
3403, 0.684679
3404, 0.688038
3405, 0.691312
3406, 0.694498
3407, 0.697711
3408, 0.700722
3409, 0.704172
3410, 0.707997
3411, 0.711761
3412, 0.715497
3413, 0.719217
3414, 0.722789
3415, 0.72687
3416, 0.730733
3417, 0.734627
3418, 0.738564
3419, 0.742849
3420, 0.74674
3421, 0.750356
3422, 0.754517
3423, 0.759145
3424, 0.763121
3425, 0.768065
3426, 0.772726
3427, 0.776922
3428, 0.781666
3429, 0.786539
3430, 0.791157
3431, 0.795383
3432, 0.800302
3433, 0.80511
3434, 0.810002
3435, 0.815058
3436, 0.820304
3437, 0.825548
3438, 0.830738
3439, 0.83592
3440, 0.840974
3441, 0.846589
3442, 0.852546
3443, 0.858096
3444, 0.86355
3445, 0.868864
3446, 0.87476
3447, 0.88139
3448, 0.888237
3449, 0.894182
3450, 0.900407
3451, 0.907595
3452, 0.914663
3453, 0.921754
3454, 0.928577
3455, 0.935463
3456, 0.942652
3457, 0.949569
3458, 0.956861
3459, 0.964109
3460, 0.965919
3461, 0.965919
3462, 0.965919
3463, 0.965919
3464, 0.965919
3465, 0.965919
3466, 0.965919
3467, 0.965919
3468, 0.965919
3469, 0.965919
3470, 0.21597
3471, 0.216859
3472, 0.217682
3473, 0.218564
3474, 0.219557
3475, 0.220567
3476, 0.221531
3477, 0.222576
3478, 0.223639
3479, 0.224768
3480, 0.225859
3481, 0.226832
3482, 0.22784
3483, 0.228999
3484, 0.22998
3485, 0.230918
3486, 0.231966
3487, 0.233119
3488, 0.234303
3489, 0.235241
3490, 0.236156
3491, 0.237239
3492, 0.238525
3493, 0.239809
3494, 0.240882
3495, 0.241942
3496, 0.243071
3497, 0.244279
3498, 0.245242
3499, 0.246542
3500, 0.247377
3501, 0.2488
3502, 0.249951
3503, 0.251031
3504, 0.252179
3505, 0.25322
3506, 0.254292
3507, 0.255339
3508, 0.256372
3509, 0.257273
3510, 0.258299
3511, 0.259383
3512, 0.260487
3513, 0.261692
3514, 0.262834
3515, 0.263863
3516, 0.265191
3517, 0.266046
3518, 0.266932
3519, 0.268157
3520, 0.26924
3521, 0.270639
3522, 0.271776
3523, 0.273015
3524, 0.274101
3525, 0.275093
3526, 0.276354
3527, 0.277475
3528, 0.278541
3529, 0.280005
3530, 0.281357
3531, 0.282666
3532, 0.283975
3533, 0.28495
3534, 0.286465
3535, 0.287882
3536, 0.289285
3537, 0.291
3538, 0.292409
3539, 0.293518
3540, 0.294472
3541, 0.296007
3542, 0.297405
3543, 0.298633
3544, 0.299568
3545, 0.300774
3546, 0.301761
3547, 0.303019
3548, 0.304076
3549, 0.30517
3550, 0.306503
3551, 0.30765
3552, 0.309204
3553, 0.310657
3554, 0.311906
3555, 0.313487
3556, 0.314835
3557, 0.316005
3558, 0.317381
3559, 0.318415
3560, 0.319698
3561, 0.321311
3562, 0.322546
3563, 0.32383
3564, 0.325155
3565, 0.326578
3566, 0.32765
3567, 0.329134
3568, 0.330499
3569, 0.331793
3570, 0.333181
3571, 0.334662
3572, 0.336132
3573, 0.337408
3574, 0.33874
3575, 0.34007
3576, 0.341335
3577, 0.342792
3578, 0.344538
3579, 0.346087
3580, 0.347351
3581, 0.348716
3582, 0.350157
3583, 0.351627
3584, 0.353339
3585, 0.354837
3586, 0.356306
3587, 0.357416
3588, 0.358887
3589, 0.360168
3590, 0.361632
3591, 0.362984
3592, 0.364656
3593, 0.366228
3594, 0.367794
3595, 0.369591
3596, 0.37117
3597, 0.372778
3598, 0.374185
3599, 0.375829
3600, 0.377285
3601, 0.37891
3602, 0.380881
3603, 0.382553
3604, 0.383979
3605, 0.385328
3606, 0.386719
3607, 0.388293
3608, 0.389896
3609, 0.391628
3610, 0.39347
3611, 0.39476
3612, 0.39624
3613, 0.397698
3614, 0.39943
3615, 0.400684
3616, 0.402295
3617, 0.404152
3618, 0.405522
3619, 0.406978
3620, 0.408547
3621, 0.4102
3622, 0.411449
3623, 0.413286
3624, 0.414735
3625, 0.416316
3626, 0.418055
3627, 0.419663
3628, 0.421486
3629, 0.423369
3630, 0.424995
3631, 0.42639
3632, 0.428179
3633, 0.430178
3634, 0.431946
3635, 0.433753
3636, 0.435631
3637, 0.437431
3638, 0.439301
3639, 0.440595
3640, 0.442609
3641, 0.444419
3642, 0.446314
3643, 0.44784
3644, 0.449588
3645, 0.451759
3646, 0.453252
3647, 0.455127
3648, 0.456923
3649, 0.459094
3650, 0.461123
3651, 0.462749
3652, 0.46449
3653, 0.466474
3654, 0.468071
3655, 0.470066
3656, 0.472033
3657, 0.474075
3658, 0.475862
3659, 0.478021
3660, 0.479943
3661, 0.481628
3662, 0.48355
3663, 0.485607
3664, 0.487269
3665, 0.489132
3666, 0.490981
3667, 0.492964
3668, 0.494894
3669, 0.497155
3670, 0.498973
3671, 0.500946
3672, 0.502828
3673, 0.505181
3674, 0.507246
3675, 0.509127
3676, 0.511237
3677, 0.513514
3678, 0.516002
3679, 0.51831
3680, 0.520637
3681, 0.522991
3682, 0.524928
3683, 0.527392
3684, 0.529361
3685, 0.531676
3686, 0.533815
3687, 0.535953
3688, 0.538502
3689, 0.540574
3690, 0.542484
3691, 0.544785
3692, 0.546961
3693, 0.548977
3694, 0.551746
3695, 0.554504
3696, 0.556625
3697, 0.558645
3698, 0.560916
3699, 0.563031
3700, 0.565087
3701, 0.567417
3702, 0.570107
3703, 0.5724
3704, 0.575114
3705, 0.577369
3706, 0.579994
3707, 0.582417
3708, 0.58468
3709, 0.58739
3710, 0.589652
3711, 0.591947
3712, 0.594419
3713, 0.596745
3714, 0.599704
3715, 0.602652
3716, 0.605069
3717, 0.607814
3718, 0.610143
3719, 0.61286
3720, 0.615638
3721, 0.618258
3722, 0.620905
3723, 0.623706
3724, 0.626501
3725, 0.62911
3726, 0.631792
3727, 0.634549
3728, 0.637364
3729, 0.640308
3730, 0.643171
3731, 0.646095
3732, 0.648768
3733, 0.65164
3734, 0.654463
3735, 0.656623
3736, 0.659246
3737, 0.661825
3738, 0.664929
3739, 0.668068
3740, 0.670821
3741, 0.673279
3742, 0.676323
3743, 0.679411
3744, 0.682505
3745, 0.685747
3746, 0.688635
3747, 0.691605
3748, 0.694732
3749, 0.697899
3750, 0.700971
3751, 0.703928
3752, 0.707368
3753, 0.710583
3754, 0.714105
3755, 0.717759
3756, 0.721662
3757, 0.724999
3758, 0.72851
3759, 0.731892
3760, 0.735651
3761, 0.739402
3762, 0.743318
3763, 0.747165
3764, 0.751038
3765, 0.755062
3766, 0.758915
3767, 0.76241
3768, 0.766496
3769, 0.770646
3770, 0.774784
3771, 0.779043
3772, 0.78326
3773, 0.787737
3774, 0.792625
3775, 0.79758
3776, 0.802507
3777, 0.807159
3778, 0.811982
3779, 0.816715
3780, 0.821523
3781, 0.82707
3782, 0.832378
3783, 0.838017
3784, 0.843594
3785, 0.848751
3786, 0.854315
3787, 0.859849
3788, 0.866024
3789, 0.872487
3790, 0.879051
3791, 0.885122
3792, 0.892462
3793, 0.898798
3794, 0.905506
3795, 0.911913
3796, 0.919104
3797, 0.925722
3798, 0.933186
3799, 0.940443
3800, 0.948156
3801, 0.955229
3802, 0.963158
3803, 0.964501
3804, 0.964501
3805, 0.964501
3806, 0.964501
3807, 0.964501
3808, 0.964501
3809, 0.964501
3810, 0.964501
3811, 0.964501
3812, 0.964501
3813, 0.219358
3814, 0.220457
3815, 0.221583
3816, 0.222795
3817, 0.223731
3818, 0.224718
3819, 0.225706
3820, 0.226905
3821, 0.22772
3822, 0.228681
3823, 0.229534
3824, 0.23067
3825, 0.231697
3826, 0.23257
3827, 0.233629
3828, 0.234712
3829, 0.23583
3830, 0.236815
3831, 0.237935
3832, 0.239004
3833, 0.239969
3834, 0.241239
3835, 0.242143
3836, 0.243105
3837, 0.244225
3838, 0.245148
3839, 0.246221
3840, 0.247165
3841, 0.248522
3842, 0.249757
3843, 0.251109
3844, 0.252298
3845, 0.253442
3846, 0.254478
3847, 0.255458
3848, 0.256526
3849, 0.257946
3850, 0.259245
3851, 0.260183
3852, 0.261276
3853, 0.262567
3854, 0.263571
3855, 0.264672
3856, 0.26556
3857, 0.266491
3858, 0.26786
3859, 0.269227
3860, 0.270335
3861, 0.271416
3862, 0.272447
3863, 0.273694
3864, 0.275208
3865, 0.276225
3866, 0.277447
3867, 0.278747
3868, 0.280022
3869, 0.281321
3870, 0.282453
3871, 0.283626
3872, 0.285115
3873, 0.286419
3874, 0.28792
3875, 0.289236
3876, 0.290573
3877, 0.291698
3878, 0.293021
3879, 0.294127
3880, 0.295476
3881, 0.296603
3882, 0.297862
3883, 0.299111
3884, 0.300549
3885, 0.301919
3886, 0.303498
3887, 0.304865
3888, 0.306074
3889, 0.307374
3890, 0.308549
3891, 0.309954
3892, 0.311577
3893, 0.312642
3894, 0.313919
3895, 0.315286
3896, 0.316457
3897, 0.317673
3898, 0.318915
3899, 0.320162
3900, 0.321418
3901, 0.322723
3902, 0.324341
3903, 0.326002
3904, 0.327248
3905, 0.328528
3906, 0.329763
3907, 0.330807
3908, 0.33224
3909, 0.333477
3910, 0.334735
3911, 0.336068
3912, 0.337385
3913, 0.33884
3914, 0.340115
3915, 0.341669
3916, 0.34292
3917, 0.344022
3918, 0.345593
3919, 0.347284
3920, 0.348486
3921, 0.350015
3922, 0.35137
3923, 0.352745
3924, 0.3544
3925, 0.355921
3926, 0.357664
3927, 0.359271
3928, 0.360974
3929, 0.362197
3930, 0.363942
3931, 0.365555
3932, 0.367115
3933, 0.368719
3934, 0.370419
3935, 0.371797
3936, 0.373876
3937, 0.37548
3938, 0.376936
3939, 0.378221
3940, 0.379583
3941, 0.381055
3942, 0.382833
3943, 0.384481
3944, 0.386149
3945, 0.387644
3946, 0.389555
3947, 0.391218
3948, 0.392952
3949, 0.394554
3950, 0.396095
3951, 0.397943
3952, 0.399779
3953, 0.401464
3954, 0.403295
3955, 0.404886
3956, 0.40659
3957, 0.408303
3958, 0.409659
3959, 0.411564
3960, 0.412764
3961, 0.414467
3962, 0.416111
3963, 0.417861
3964, 0.419375
3965, 0.421086
3966, 0.422845
3967, 0.424453
3968, 0.42572
3969, 0.427123
3970, 0.429165
3971, 0.431022
3972, 0.432525
3973, 0.434235
3974, 0.436429
3975, 0.438215
3976, 0.440258
3977, 0.442227
3978, 0.443668
3979, 0.445458
3980, 0.447578
3981, 0.449315
3982, 0.450902
3983, 0.45285
3984, 0.454681
3985, 0.456721
3986, 0.458553
3987, 0.460387
3988, 0.462068
3989, 0.464188
3990, 0.46625
3991, 0.468141
3992, 0.47
3993, 0.471669
3994, 0.473679
3995, 0.47536
3996, 0.477559
3997, 0.479553
3998, 0.481263
3999, 0.48304
4000, 0.485635
4001, 0.487341
4002, 0.489629
4003, 0.491671
4004, 0.493753
4005, 0.495932
4006, 0.497934
4007, 0.499878
4008, 0.502166
4009, 0.503975
4010, 0.50578
4011, 0.507707
4012, 0.509568
4013, 0.511452
4014, 0.513504
4015, 0.515685
4016, 0.517913
4017, 0.520297
4018, 0.522302
4019, 0.524309
4020, 0.526372
4021, 0.528531
4022, 0.530678
4023, 0.532893
4024, 0.535294
4025, 0.537717
4026, 0.540131
4027, 0.542359
4028, 0.544181
4029, 0.54669
4030, 0.548926
4031, 0.551174
4032, 0.553747
4033, 0.556075
4034, 0.558689
4035, 0.560879
4036, 0.563502
4037, 0.565736
4038, 0.568329
4039, 0.570947
4040, 0.573393
4041, 0.576125
4042, 0.578216
4043, 0.580915
4044, 0.583488
4045, 0.586193
4046, 0.588596
4047, 0.591353
4048, 0.59393
4049, 0.596363
4050, 0.599101
4051, 0.601306
4052, 0.603923
4053, 0.606687
4054, 0.60955
4055, 0.612359
4056, 0.61507
4057, 0.617443
4058, 0.620127
4059, 0.622766
4060, 0.625395
4061, 0.628131
4062, 0.631016
4063, 0.63399
4064, 0.637249
4065, 0.640355
4066, 0.642973
4067, 0.646094
4068, 0.649347
4069, 0.652273
4070, 0.65532
4071, 0.658314
4072, 0.66109
4073, 0.664259
4074, 0.66717
4075, 0.669981
4076, 0.673347
4077, 0.676399
4078, 0.679452
4079, 0.682861
4080, 0.686726
4081, 0.690043
4082, 0.693083
4083, 0.696851
4084, 0.700493
4085, 0.704175
4086, 0.708119
4087, 0.711695
4088, 0.715468
4089, 0.719265
4090, 0.722933
4091, 0.727038
4092, 0.730994
4093, 0.735362
4094, 0.73974
4095, 0.743977
4096, 0.747809
4097, 0.751937
4098, 0.756274
4099, 0.761027
4100, 0.765562
4101, 0.770268
4102, 0.774823
4103, 0.779572
4104, 0.784774
4105, 0.789877
4106, 0.795471
4107, 0.800795
4108, 0.80582
4109, 0.811511
4110, 0.816814
4111, 0.821967
4112, 0.82647
4113, 0.831208
4114, 0.83698
4115, 0.843868
4116, 0.850771
4117, 0.857427
4118, 0.864095
4119, 0.870844
4120, 0.877294
4121, 0.884377
4122, 0.891299
4123, 0.898225
4124, 0.905644
4125, 0.913003
4126, 0.920706
4127, 0.928672
4128, 0.937012
4129, 0.945185
4130, 0.954329
4131, 0.962479
4132, 0.967597
4133, 0.967597
4134, 0.967597
4135, 0.967597
4136, 0.967597
4137, 0.967597
4138, 0.967597
4139, 0.967597
4140, 0.967597
4141, 0.967597
4142, 0.967597
4143, 0.217919
4144, 0.218997
4145, 0.21983
4146, 0.220598
4147, 0.221589
4148, 0.22248
4149, 0.223264
4150, 0.224042
4151, 0.224943
4152, 0.225949
4153, 0.227004
4154, 0.228098
4155, 0.229074
4156, 0.230097
4157, 0.230984
4158, 0.23205
4159, 0.233114
4160, 0.234129
4161, 0.235057
4162, 0.236222
4163, 0.237181
4164, 0.238123
4165, 0.239132
4166, 0.240151
4167, 0.24122
4168, 0.242277
4169, 0.243129
4170, 0.24416
4171, 0.24539
4172, 0.246374
4173, 0.247444
4174, 0.248281
4175, 0.249571
4176, 0.250767
4177, 0.251966
4178, 0.253144
4179, 0.253825
4180, 0.254838
4181, 0.255966
4182, 0.256963
4183, 0.258078
4184, 0.259035
4185, 0.260233
4186, 0.261284
4187, 0.262644
4188, 0.263669
4189, 0.264709
4190, 0.265766
4191, 0.266817
4192, 0.267815
4193, 0.26909
4194, 0.270164
4195, 0.271193
4196, 0.272139
4197, 0.273193
4198, 0.27444
4199, 0.27593
4200, 0.277209
4201, 0.278633
4202, 0.279824
4203, 0.280921
4204, 0.282212
4205, 0.283378
4206, 0.284548
4207, 0.285896
4208, 0.287133
4209, 0.288268
4210, 0.28905
4211, 0.29019
4212, 0.291517
4213, 0.292715
4214, 0.294025
4215, 0.29525
4216, 0.296412
4217, 0.297789
4218, 0.298969
4219, 0.300064
4220, 0.30148
4221, 0.302808
4222, 0.304161
4223, 0.305736
4224, 0.306959
4225, 0.30846
4226, 0.30944
4227, 0.310518
4228, 0.311902
4229, 0.312998
4230, 0.314348
4231, 0.315411
4232, 0.316756
4233, 0.318084
4234, 0.319365
4235, 0.320765
4236, 0.321917
4237, 0.323236
4238, 0.32452
4239, 0.325998
4240, 0.327446
4241, 0.328809
4242, 0.330231
4243, 0.331581
4244, 0.332875
4245, 0.334197
4246, 0.335533
4247, 0.336975
4248, 0.338578
4249, 0.339733
4250, 0.341026
4251, 0.342738
4252, 0.344247
4253, 0.345726
4254, 0.347202
4255, 0.348497
4256, 0.349799
4257, 0.351333
4258, 0.352864
4259, 0.354377
4260, 0.355878
4261, 0.357399
4262, 0.358772
4263, 0.360197
4264, 0.36179
4265, 0.363684
4266, 0.365389
4267, 0.366619
4268, 0.368201
4269, 0.369809
4270, 0.371539
4271, 0.372924
4272, 0.374578
4273, 0.375987
4274, 0.377563
4275, 0.379012
4276, 0.38063
4277, 0.382167
4278, 0.383842
4279, 0.385192
4280, 0.386665
4281, 0.388367
4282, 0.389714
4283, 0.391284
4284, 0.39303
4285, 0.394802
4286, 0.39671
4287, 0.39833
4288, 0.399819
4289, 0.401735
4290, 0.403172
4291, 0.404545
4292, 0.40602
4293, 0.407734
4294, 0.409101
4295, 0.410622
4296, 0.412357
4297, 0.413937
4298, 0.415609
4299, 0.417383
4300, 0.418936
4301, 0.420632
4302, 0.422345
4303, 0.424121
4304, 0.425942
4305, 0.427504
4306, 0.429365
4307, 0.431118
4308, 0.433158
4309, 0.434783
4310, 0.436313
4311, 0.43819
4312, 0.439797
4313, 0.441539
4314, 0.443255
4315, 0.445031
4316, 0.446847
4317, 0.448825
4318, 0.450587
4319, 0.452394
4320, 0.453987
4321, 0.45567
4322, 0.457395
4323, 0.459165
4324, 0.460928
4325, 0.462927
4326, 0.464933
4327, 0.466854
4328, 0.468693
4329, 0.470585
4330, 0.472644
4331, 0.474497
4332, 0.47617
4333, 0.478189
4334, 0.47938
4335, 0.481385
4336, 0.483209
4337, 0.484874
4338, 0.486164
4339, 0.48823
4340, 0.490398
4341, 0.492492
4342, 0.494146
4343, 0.496094
4344, 0.498017
4345, 0.499708
4346, 0.501768
4347, 0.503899
4348, 0.505686
4349, 0.507503
4350, 0.509391
4351, 0.511653
4352, 0.513555
4353, 0.515668
4354, 0.517238
4355, 0.519287
4356, 0.52128
4357, 0.523608
4358, 0.525815
4359, 0.527941
4360, 0.530302
4361, 0.532386
4362, 0.534432
4363, 0.536668
4364, 0.538843
4365, 0.541194
4366, 0.543037
4367, 0.545142
4368, 0.547247
4369, 0.549416
4370, 0.55176
4371, 0.554192
4372, 0.556316
4373, 0.558953
4374, 0.56085
4375, 0.563265
4376, 0.565555
4377, 0.567935
4378, 0.569862
4379, 0.57201
4380, 0.57416
4381, 0.576446
4382, 0.578814
4383, 0.581318
4384, 0.583621
4385, 0.585971
4386, 0.588378
4387, 0.591038
4388, 0.593373
4389, 0.596049
4390, 0.59838
4391, 0.600919
4392, 0.603392
4393, 0.60547
4394, 0.607869
4395, 0.610088
4396, 0.612936
4397, 0.615285
4398, 0.617692
4399, 0.620455
4400, 0.62285
4401, 0.625328
4402, 0.628063
4403, 0.63068
4404, 0.633332
4405, 0.635582
4406, 0.637599
4407, 0.640288
4408, 0.643177
4409, 0.645813
4410, 0.64848
4411, 0.651154
4412, 0.653952
4413, 0.656695
4414, 0.659628
4415, 0.662298
4416, 0.664708
4417, 0.667683
4418, 0.67065
4419, 0.673398
4420, 0.67644
4421, 0.679636
4422, 0.682542
4423, 0.685449
4424, 0.68861
4425, 0.691696
4426, 0.695021
4427, 0.698488
4428, 0.701906
4429, 0.705344
4430, 0.709026
4431, 0.712326
4432, 0.715781
4433, 0.718846
4434, 0.721959
4435, 0.725655
4436, 0.729647
4437, 0.733306
4438, 0.737263
4439, 0.740837
4440, 0.744768
4441, 0.748694
4442, 0.752991
4443, 0.757132
4444, 0.761233
4445, 0.764931
4446, 0.76874
4447, 0.772785
4448, 0.776681
4449, 0.780845
4450, 0.785462
4451, 0.790675
4452, 0.795119
4453, 0.799403
4454, 0.804155
4455, 0.808958
4456, 0.813316
4457, 0.818436
4458, 0.823527
4459, 0.828978
4460, 0.834468
4461, 0.839902
4462, 0.844935
4463, 0.849933
4464, 0.855302
4465, 0.86138
4466, 0.867049
4467, 0.873451
4468, 0.879415
4469, 0.885709
4470, 0.892089
4471, 0.898557
4472, 0.904922
4473, 0.912072
4474, 0.918202
4475, 0.924808
4476, 0.931211
4477, 0.93741
4478, 0.944505
4479, 0.95171
4480, 0.958843
4481, 0.965731
4482, 0.967354
4483, 0.967354
4484, 0.967354
4485, 0.967354
4486, 0.967354
4487, 0.967354
4488, 0.967354
4489, 0.967354
4490, 0.967354
4491, 0.967354
4492, 0.2155
4493, 0.216377
4494, 0.217389
4495, 0.218348
4496, 0.219361
4497, 0.22028
4498, 0.221207
4499, 0.222177
4500, 0.223319
4501, 0.224501
4502, 0.225657
4503, 0.226584
4504, 0.227793
4505, 0.229012
4506, 0.230022
4507, 0.231284
4508, 0.232014
4509, 0.233102
4510, 0.234221
4511, 0.235216
4512, 0.236205
4513, 0.237069
4514, 0.238188
4515, 0.23929
4516, 0.240177
4517, 0.241073
4518, 0.242192
4519, 0.243078
4520, 0.244256
4521, 0.245395
4522, 0.246575
4523, 0.247574
4524, 0.248673
4525, 0.249757
4526, 0.250727
4527, 0.25199
4528, 0.253099
4529, 0.254411
4530, 0.255455
4531, 0.256644
4532, 0.257657
4533, 0.258614
4534, 0.259754
4535, 0.260872
4536, 0.261927
4537, 0.263262
4538, 0.264522
4539, 0.265629
4540, 0.266674
4541, 0.267655
4542, 0.268824
4543, 0.270025
4544, 0.271144
4545, 0.272411
4546, 0.273315
4547, 0.274458
4548, 0.275843
4549, 0.276979
4550, 0.278177
4551, 0.279572
4552, 0.280804
4553, 0.281883
4554, 0.282939
4555, 0.284254
4556, 0.285244
4557, 0.286213
4558, 0.287541
4559, 0.288585
4560, 0.289761
4561, 0.291029
4562, 0.292253
4563, 0.293328
4564, 0.294589
4565, 0.296103
4566, 0.2972
4567, 0.298549
4568, 0.299865
4569, 0.300862
4570, 0.302137
4571, 0.303485
4572, 0.304813
4573, 0.305838
4574, 0.307111
4575, 0.308321
4576, 0.309675
4577, 0.311037
4578, 0.312534
4579, 0.313827
4580, 0.315309
4581, 0.316428
4582, 0.31774
4583, 0.319027
4584, 0.320473
4585, 0.32194
4586, 0.323364
4587, 0.324947
4588, 0.326399
4589, 0.327989
4590, 0.329141
4591, 0.330441
4592, 0.331703
4593, 0.333147
4594, 0.334459
4595, 0.336152
4596, 0.337469
4597, 0.338833
4598, 0.340229
4599, 0.341908
4600, 0.343267
4601, 0.344655
4602, 0.34612
4603, 0.347627
4604, 0.349311
4605, 0.351128
4606, 0.35274
4607, 0.353964
4608, 0.355005
4609, 0.356374
4610, 0.357671
4611, 0.359418
4612, 0.360813
4613, 0.362307
4614, 0.363683
4615, 0.365166
4616, 0.366347
4617, 0.368219
4618, 0.369706
4619, 0.371554
4620, 0.372982
4621, 0.374483
4622, 0.376138
4623, 0.37775
4624, 0.379236
4625, 0.380512
4626, 0.382125
4627, 0.383656
4628, 0.385268
4629, 0.386792
4630, 0.388127
4631, 0.389734
4632, 0.391244
4633, 0.392838
4634, 0.3944
4635, 0.396089
4636, 0.397804
4637, 0.399568
4638, 0.401033
4639, 0.402616
4640, 0.404351
4641, 0.406003
4642, 0.407783
4643, 0.40949
4644, 0.410805
4645, 0.412681
4646, 0.414532
4647, 0.416238
4648, 0.418027
4649, 0.41978
4650, 0.421405
4651, 0.423352
4652, 0.42508
4653, 0.426597
4654, 0.42844
4655, 0.42996
4656, 0.431604
4657, 0.433657
4658, 0.435474
4659, 0.437505
4660, 0.439347
4661, 0.441084
4662, 0.442569
4663, 0.444496
4664, 0.446581
4665, 0.448363
4666, 0.450104
4667, 0.452062
4668, 0.453766
4669, 0.455463
4670, 0.457062
4671, 0.459269
4672, 0.461019
4673, 0.462861
4674, 0.464874
4675, 0.466705
4676, 0.468658
4677, 0.470486
4678, 0.472096
4679, 0.47409
4680, 0.476192
4681, 0.477966
4682, 0.479977
4683, 0.482126
4684, 0.483651
4685, 0.485494
4686, 0.487598
4687, 0.489324
4688, 0.49159
4689, 0.493606
4690, 0.4957
4691, 0.497617
4692, 0.499797
4693, 0.501964
4694, 0.50388
4695, 0.505998
4696, 0.507894
4697, 0.509764
4698, 0.511969
4699, 0.514104
4700, 0.516029
4701, 0.518152
4702, 0.520368
4703, 0.522831
4704, 0.525089
4705, 0.527
4706, 0.528921
4707, 0.530765
4708, 0.532761
4709, 0.534984
4710, 0.53713
4711, 0.5393
4712, 0.541485
4713, 0.543655
4714, 0.545617
4715, 0.547838
4716, 0.550107
4717, 0.552325
4718, 0.555079
4719, 0.557477
4720, 0.559708
4721, 0.56205
4722, 0.564414
4723, 0.567002
4724, 0.569293
4725, 0.571758
4726, 0.574398
4727, 0.576896
4728, 0.579373
4729, 0.581295
4730, 0.584079
4731, 0.586141
4732, 0.5886
4733, 0.591119
4734, 0.593745
4735, 0.596655
4736, 0.599013
4737, 0.601545
4738, 0.603872
4739, 0.605966
4740, 0.608456
4741, 0.611197
4742, 0.614168
4743, 0.617161
4744, 0.619892
4745, 0.622584
4746, 0.625312
4747, 0.628085
4748, 0.630899
4749, 0.633792
4750, 0.636404
4751, 0.639063
4752, 0.641988
4753, 0.644989
4754, 0.647767
4755, 0.650781
4756, 0.653798
4757, 0.656685
4758, 0.659829
4759, 0.662496
4760, 0.665291
4761, 0.668491
4762, 0.67133
4763, 0.67457
4764, 0.677553
4765, 0.681108
4766, 0.684621
4767, 0.687996
4768, 0.691301
4769, 0.694726
4770, 0.69816
4771, 0.701916
4772, 0.705901
4773, 0.709394
4774, 0.712981
